index,prompt_case,dataset,folder,scenario_idx,track_id,start,end,key_agents,path_relationship,turn_label,priority_label,lane_change_type,lane_change_time,lane_change_time_index,lane_change_end_time,lane_change_end_time_index,type_flag_init
2442,mp2,waymo_train,waymo_500-799,90487,2158;ego,0,11,2158;ego,MP,S-S,equal,HV_front,0,0,11,11,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2443,mp2,waymo_train,waymo_500-799,36834,2320;ego,25,34,2320;ego,MP,S-S,ego,HV_front,15,0,39,24,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2444,mp2,waymo_train,waymo_500-799,36866,783;ego,21,50,783;ego,MP,S-S,ego,HV_front,35,24,53,42,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2445,mp2,waymo_train,waymo_500-799,90559,1061;ego,0,9,1061;ego,MP,S-S,ego,HV_front,0,0,12,12,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2446,mp2,waymo_train,waymo_500-799,36887,19;ego,28,55,19;ego,MP,S-S,ego,HV_front,44,26,58,40,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2447,mp2,waymo_train,waymo_500-799,36900,1985;ego,29,56,1985;ego,MP,S-S,ego,HV_front,43,24,57,38,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2448,mp2,waymo_train,waymo_500-799,90729,8;ego,39,58,8;ego,MP,S-S,ego,HV_front,44,15,64,35,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2449,mp2,waymo_train,waymo_500-799,90736,950;ego,28,49,950;ego,MP,S-S,ego,HV_front,34,16,53,35,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2450,mp2,waymo_train,waymo_500-799,90739,1061;ego,40,53,1061;ego,MP,S-S,ego,HV_front,40,10,65,35,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2451,mp2,waymo_train,waymo_500-799,90786,1922;ego,41,59,1922;ego,MP,S-S,ego,HV_front,46,15,70,39,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2452,mp2,waymo_train,waymo_500-799,90874,1393;ego,21,27,1393;ego,MP,S-S,ego,HV_front,24,13,43,32,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2453,mp2,waymo_train,waymo_500-799,37244,1742;ego,30,58,1742;ego,MP,S-S,ego,HV_front,44,24,59,39,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2454,mp2,waymo_train,waymo_500-799,37265,1094;ego,0,11,1094;ego,MP,S-S,1094,HV_front,1,1,29,29,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2455,mp2,waymo_train,waymo_500-799,37282,2636;ego,27,32,2636;ego,MP,S-S,ego,HV_front,17,0,39,22,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2456,cp1,waymo_train,waymo_500-799,37381,1658;ego,16,22,1658;ego,CP,L-S,ego,no-need,no-need,no-need,no-need,no-need,None
2457,mp2,waymo_train,waymo_500-799,37395,403;ego,31,59,403;ego,MP,S-S,ego,HV_front,46,25,68,47,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2458,mp2,waymo_train,waymo_500-799,91210,1452;ego,39,50,1452;ego,MP,S-S,ego,HV_front,37,8,54,25,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2459,mp2,waymo_train,waymo_500-799,3763,1467;ego,15,28,1467;ego,MP,S-S,ego,HV_front,12,7,43,38,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2460,mp2,waymo_train,waymo_500-799,3766,606;ego,25,49,606;ego,MP,S-S,ego,HV_front,36,21,55,40,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2461,mp2,waymo_train,waymo_500-799,37679,2451;ego,28,39,ego;2451,MP,S-S,2451,HV_front,39,21,59,41,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2462,mp1,waymo_train,waymo_500-799,37698,1281;ego,20,26,1281;ego,MP,S-S,ego,AV_back,10,0,41,31,"ego在HV右侧车道, HV直行, ego在其右后方, 向左变道到HV所在车道."
2463,mp2,waymo_train,waymo_500-799,91582,362;ego,26,45,362;ego,MP,S-S,ego,HV_front,39,23,47,31,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2464,mp2,waymo_train,waymo_500-799,91802,336;ego,0,6,336;ego,MP,S-S,ego,HV_front,2,2,17,17,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2465,mp2,waymo_train,waymo_500-799,91996,3799;ego,23,37,3799;ego,MP,S-S,ego,HV_front,20,7,43,30,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2466,mp2,waymo_train,waymo_500-799,92001,1934;ego,42,59,1934;ego,MP,S-S,ego,HV_front,46,14,61,29,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2467,mp2,waymo_train,waymo_500-799,92001,1934;1935;ego,29,41,1934;ego,MP,S-S,1935,HV_front,46,27,61,42,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2468,mp2,waymo_train,waymo_500-799,92032,2015;ego,0,8,2015;ego,MP,S-S,ego,HV_front,0,0,19,19,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2469,mp2,waymo_train,waymo_500-799,92068,2520;ego,0,14,2520;ego,MP,S-S,ego,HV_front,0,0,18,18,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2470,cp1,waymo_train,waymo_500-799,92164,1071;ego,10,18,1071;ego,CP,L-S,ego,no-need,no-need,no-need,no-need,no-need,None
2471,mp2,waymo_train,waymo_500-799,92397,1135;ego,2,29,1135;ego,MP,S-S,equal,HV_front,27,27,35,35,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2472,mp2,waymo_train,waymo_500-799,92427,1225;ego,30,61,1225;ego,MP,S-S,equal,HV_front,48,28,63,43,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2473,mp2,waymo_train,waymo_500-799,92518,25;ego,40,52,25;ego,MP,S-S,ego,HV_front,33,3,58,28,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2474,mp2,waymo_train,waymo_500-799,92519,1452;ego,26,49,1452;ego,MP,S-S,ego,HV_front,37,21,51,35,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2475,mp2,waymo_train,waymo_500-799,38608,2262;ego,7,27,2262;ego,MP,S-S,ego,HV_front,13,13,32,32,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2476,mp2,waymo_train,waymo_500-799,92634,2643;ego,0,4,2643;ego,MP,S-S,ego,HV_front,0,0,12,12,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2477,mp2,waymo_train,waymo_500-799,3867,1388;ego,0,11,1388;ego,MP,S-S,ego,HV_front,16,16,30,30,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2478,cp1,waymo_train,waymo_500-799,38678,56;ego,33,41,ego;56,CP,S-L,56,no-need,no-need,no-need,no-need,no-need,None
2479,mp2,waymo_train,waymo_500-799,38679,5;ego,27,45,5;ego,MP,S-S,ego,HV_front,29,12,54,37,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2480,mp2,waymo_train,waymo_500-799,92844,1041;ego,41,71,1041;ego,MP,S-S,ego,HV_front,62,31,75,44,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2481,mp2,waymo_train,waymo_500-799,3887,2855;ego,39,51,2855;ego,MP,S-S,ego,HV_front,35,6,62,33,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2482,cp1,waymo_train,waymo_500-799,38888,41;ego,32,50,41;ego,CP,L-S,ego,no-need,no-need,no-need,no-need,no-need,None
2483,mp2,waymo_train,waymo_500-799,39012,826;ego,8,27,826;ego,MP,S-S,ego,HV_front,5,5,32,32,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2484,mp2,waymo_train,waymo_500-799,39025,2139;ego,40,67,2139;ego,MP,S-S,ego,HV_front,43,13,71,41,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2485,mp2,waymo_train,waymo_500-799,93026,813;ego,36,43,ego;813,MP,L-R,813,HV_front,39,13,40,14,"ego与HV在同一车道上, ego在HV后方直行, HV在ego后方向右侧车道变道."
2486,mp2,waymo_train,waymo_500-799,9303,2528;ego,38,47,2528;ego,MP,S-S,ego,HV_front,37,9,56,28,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2487,mp2,waymo_train,waymo_500-799,93061,2308;ego,31,58,2308;ego,MP,S-S,ego,HV_front,44,23,60,39,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2488,mp2,waymo_train,waymo_500-799,93126,2116;ego,46,57,2116;ego,MP,S-S,ego,HV_front,42,6,58,22,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2489,mp2,waymo_train,waymo_500-799,9322,2034;ego,17,27,2034;ego,MP,S-S,ego,HV_front,9,2,31,24,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2490,mp2,waymo_train,waymo_500-799,9341,1468;ego,2,16,1468;ego,MP,S-S,ego,HV_front,1,1,23,23,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2491,mp2,waymo_train,waymo_500-799,93418,364;365;ego,11,25,364;ego,MP,S-S,equal,HV_front,18,17,34,33,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2492,mp2,waymo_train,waymo_500-799,93418,364;ego,6,35,364;ego,MP,S-S,equal,HV_front,18,18,34,34,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2493,mp2,waymo_train,waymo_500-799,39480,710;ego,27,40,ego;710,MP,S-U,equal,HV_front,29,12,30,13,"ego与HV在同一车道上, ego在HV后方直行, HV在ego前方向左侧车道变道."
2494,mp2,waymo_train,waymo_500-799,93553,2263;ego,32,51,2263;ego,MP,S-S,equal,HV_front,35,13,54,32,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2495,mp2,waymo_train,waymo_500-799,93650,1696;ego,25,31,1696;ego,MP,S-S,ego,HV_front,15,0,40,25,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2496,mp2,waymo_train,waymo_500-799,39700,1912;ego,30,55,1912;ego,MP,S-S,ego,HV_front,42,22,58,38,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2497,mp2,waymo_train,waymo_500-799,39700,1911;1912;ego,25,41,1912;ego,MP,S-S,1912,HV_front,42,27,58,43,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2498,mp2,waymo_train,waymo_500-799,3972,1233;ego,33,47,1233;ego,MP,S-S,ego,HV_front,27,4,52,29,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2499,mp2,waymo_train,waymo_500-799,39739,39;ego,19,51,39;ego,MP,S-S,ego,HV_front,37,28,51,42,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2500,mp2,waymo_train,waymo_500-799,93787,2977;ego,4,15,2977;ego,MP,S-S,ego,HV_front,2,2,12,12,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2501,mp2,waymo_train,waymo_500-799,93816,264;ego,17,46,264;ego,MP,S-S,ego,HV_front,33,26,49,42,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2502,mp2,waymo_train,waymo_500-799,93884,1298;ego,0,6,1298;ego,MP,S-S,ego,HV_front,0,0,10,10,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2503,mp2,waymo_train,waymo_500-799,9400,232;ego,0,7,232;ego,MP,S-S,ego,HV_front,0,0,19,19,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2504,mp2,waymo_train,waymo_500-799,94022,1360;ego,38,65,1360;ego,MP,S-S,ego,HV_front,45,17,74,46,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2505,mp2,waymo_train,waymo_500-799,40025,1;ego,38,64,1;ego,MP,L-S,ego,HV_front,66,38,72,44,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2506,mp2,waymo_train,waymo_500-799,94108,1813;ego,0,10,1813;ego,MP,S-S,ego,HV_front,0,0,15,15,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2507,mp1,waymo_train,waymo_500-799,94119,603;611;ego,20,26,611;ego,MP,S-S,603,AV_back,12,2,35,25,"ego在HV右侧车道, HV直行, ego在其右后方, 向左变道到HV所在车道."
2508,mp1,waymo_train,waymo_500-799,94119,611;ego,15,19,611;ego,MP,S-S,611,AV_back,12,7,35,30,"ego在HV右侧车道, HV直行, ego在其右后方, 向左变道到HV所在车道."
2509,mp2,waymo_train,waymo_500-799,40034,42;ego,16,36,42;ego,MP,S-S,ego,HV_front,21,15,42,36,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2510,mp2,waymo_train,waymo_500-799,4008,3406;ego,12,35,3406;ego,MP,S-S,ego,HV_front,17,15,35,33,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2511,mp2,waymo_train,waymo_500-799,40113,27;8;ego,15,21,8;ego,MP,S-S,8,HV_front,18,13,37,32,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2512,mp2,waymo_train,waymo_500-799,9422,99;ego,26,30,99;ego,MP,S-S,ego,HV_front,39,23,53,37,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2513,mp2,waymo_train,waymo_500-799,40126,1282;ego,41,50,1282;ego,MP,S-S,ego,HV_front,31,0,62,31,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2514,mp2,waymo_train,waymo_500-799,94282,1;ego,37,62,1;ego,MP,L-S,ego,HV_front,52,25,67,40,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2515,mp1,waymo_train,waymo_500-799,94331,1179;ego,33,51,1179;ego,MP,S-S,1179,AV_back,50,27,73,50,"ego在HV左侧车道, HV直行, ego在其左后方, 向右变道到HV所在车道."
2516,mp2,waymo_train,waymo_500-799,40296,2611;ego,39,58,2611;ego,MP,S-S,ego,HV_front,41,12,58,29,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2517,mp2,waymo_train,waymo_500-799,40437,1355;ego,37,55,1355;ego,MP,S-S,equal,HV_front,35,8,62,35,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2518,mp2,waymo_train,waymo_500-799,40629,2417;ego,8,37,2417;ego,MP,S-S,ego,HV_front,19,19,36,36,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2519,mp2,waymo_train,waymo_500-799,94985,648;ego,6,16,648;ego,MP,S-S,equal,HV_front,18,18,33,33,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2520,mp1,waymo_train,waymo_500-799,95023,3928;ego,0,16,3928;ego,MP,S-S,equal,AV_back,0,0,37,37,"ego在HV左侧车道, HV直行, ego在其左后方, 向右变道到HV所在车道."
2521,mp2,waymo_train,waymo_500-799,95071,356;ego,12,21,356;ego,MP,S-S,ego,HV_front,3,1,33,31,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2522,mp2,waymo_train,waymo_500-799,4094,533;ego,3,30,533;ego,MP,S-S,ego,HV_front,13,13,33,33,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2523,mp1,waymo_train,waymo_500-799,95166,3668;ego,37,59,3668;ego,MP,S-S,equal,AV_back,55,28,76,49,"ego在HV左侧车道, HV直行, ego在其左后方, 向右变道到HV所在车道."
2524,mp2,waymo_train,waymo_500-799,95166,3666;ego,0,31,3666;ego,MP,S-S,equal,HV_front,1,1,8,8,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2525,mp2,waymo_train,waymo_500-799,95381,842;ego,0,12,842;ego,MP,S-S,ego,HV_front,0,0,17,17,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2526,mp2,waymo_train,waymo_500-799,4121,1272;ego,41,54,1272;ego,MP,S-S,ego,HV_front,36,5,54,23,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2527,mp2,waymo_train,waymo_500-799,41225,1922;ego,31,49,1922;ego,MP,S-S,ego,HV_front,36,15,60,39,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2528,mp2,waymo_train,waymo_500-799,41237,1352;ego,24,50,1352;ego,MP,S-S,ego,HV_front,39,25,56,42,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2529,mp2,waymo_train,waymo_500-799,9545,194;ego,0,11,194;ego,MP,S-S,ego,HV_front,0,0,15,15,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2530,mp2,waymo_train,waymo_500-799,95532,708;ego,38,46,708;ego,MP,S-S,ego,HV_front,34,6,48,20,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2531,mp2,waymo_train,waymo_500-799,41347,1116;ego,9,20,1116;ego,MP,S-S,ego,HV_front,23,23,38,38,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2532,mp2,waymo_train,waymo_500-799,95545,98;ego,4,8,98;ego,MP,S-S,ego,HV_front,0,0,20,20,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2533,mp2,waymo_train,waymo_500-799,41442,1092;ego,32,64,1092;ego,MP,S-S,ego,HV_front,55,33,64,42,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2534,mp2,waymo_train,waymo_500-799,95655,2263;ego,38,51,2263;ego,MP,S-S,ego,HV_front,28,0,53,25,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2535,mp2,waymo_train,waymo_500-799,95655,2263;2268;ego,40,47,2263;ego,MP,S-S,2268,HV_front,30,0,53,23,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2536,mp2,waymo_train,waymo_500-799,41465,2184;ego,40,61,2184;ego,MP,S-S,ego,HV_front,44,14,62,32,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2537,mp2,waymo_train,waymo_500-799,4147,675;ego,0,12,675;ego,MP,S-S,equal,HV_front,0,0,19,19,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2538,mp1,waymo_train,waymo_500-799,95842,1610;ego,32,46,1610;ego,MP,S-S,1610,AV_back,45,23,64,42,"ego在HV右侧车道, HV直行, ego在其右后方, 向左变道到HV所在车道."
2539,mp2,waymo_train,waymo_500-799,95919,810;ego,32,64,ego;810,MP,S-S,810,HV_front,57,35,68,46,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2540,mp2,waymo_train,waymo_500-799,41775,2478;ego,34,68,2478;ego,MP,S-S,ego,HV_front,55,31,79,55,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2541,mp2,waymo_train,waymo_500-799,95996,996;ego,37,42,996;ego,MP,S-S,ego,HV_front,38,11,59,32,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2542,mp2,waymo_train,waymo_500-799,41748,1697;ego,40,51,1697;ego,MP,S-S,ego,HV_front,40,10,66,36,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2543,cp1,waymo_train,waymo_500-799,9603,1629;ego,24,29,ego;1629,CP,S-L,1629,no-need,no-need,no-need,no-need,no-need,None
2544,mp2,waymo_train,waymo_500-799,96073,1069;ego,24,47,1069;ego,MP,S-S,ego,HV_front,36,22,53,39,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2545,mp2,waymo_train,waymo_500-799,41793,368;ego,2,34,368;ego,MP,S-S,ego,HV_front,20,20,34,34,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2546,mp2,waymo_train,waymo_500-799,41896,2317;ego,37,55,2317;ego,MP,S-S,ego,HV_front,34,7,58,31,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2547,mp2,waymo_train,waymo_500-799,41945,1258;ego,34,55,1258;ego,MP,S-S,ego,HV_front,37,13,59,35,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2548,mp2,waymo_train,waymo_500-799,42067,716;ego,5,30,716;ego,MP,S-S,ego,HV_front,17,17,39,39,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2549,mp2,waymo_train,waymo_500-799,42200,747;ego,0,7,747;ego,MP,S-S,ego,HV_front,0,0,31,31,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
2550,mp2,waymo_train,waymo_500-799,42218,1727;ego,2,6,1727;ego,MP,S-S,ego,HV_front,2,2,20,20,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2551,mp2,waymo_train,waymo_500-799,9659,1180;ego,20,31,1180;ego,MP,S-S,ego,HV_front,20,10,35,25,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2552,mp2,waymo_train,waymo_500-799,96628,368;ego,0,14,368;ego,MP,S-S,ego,HV_front,0,0,14,14,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
2553,mp1,waymo_train,waymo_500-799,96629,1091;ego,0,10,1091;ego,MP,S-S,1091,AV_back,6,6,26,26,"ego在HV左侧车道, HV直行, ego在其左后方, 向右变道到HV所在车道."
2554,mp2,waymo_train,waymo_500-799,42375,1696;ego,1,11,1696;ego,MP,S-S,ego,HV_front,0,0,20,20,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
